customer_id,age,recency_days,transaction_frequency,monetary_value_kes,preferred_channel,active_microloans
CUST-05739,27,1,25,13818.8,Mobile App,0
CUST-05740,36,3,24,57439.05,Mobile App,0
CUST-05741,39,0,13,9160.32,Mobile App,1
CUST-05742,23,10,3,5040.32,Branch,0
CUST-05743,35,5,7,24488.86,USSD / Mobile Money,1
CUST-05744,18,2,28,16840.06,USSD / Mobile Money,1
CUST-05745,18,20,45,23128.02,Mobile App,1
CUST-05746,39,3,8,4755.55,USSD / Mobile Money,2
CUST-05747,30,17,9,11941.21,USSD / Mobile Money,1
CUST-05748,37,6,10,22085.62,Mobile App,2
CUST-05749,34,10,16,13982.73,Mobile App,2
CUST-05750,23,40,6,18454.63,Branch,2
CUST-05751,34,0,1,1221.08,Mobile App,1
CUST-05752,20,10,40,20797.95,USSD / Mobile Money,2
CUST-05753,51,28,73,274709.04,Mobile App,1
CUST-05754,18,13,6,54491.73,USSD / Mobile Money,2
CUST-05755,32,4,4,27679.75,Mobile App,1
CUST-05756,22,7,10,8012.16,Mobile App,2
CUST-05757,41,17,10,10670.26,USSD / Mobile Money,2
CUST-05758,31,33,32,24082.72,ATM,2
CUST-05759,28,0,12,64192.93,ATM,2
CUST-05760,45,1,5,17326.54,Mobile App,1
CUST-05761,35,5,3,19334.15,Mobile App,1
CUST-05762,41,3,28,20301.34,USSD / Mobile Money,0
CUST-05763,23,4,22,37608.81,Mobile App,2
CUST-05764,18,3,35,30252.52,USSD / Mobile Money,0
CUST-05765,36,3,4,10656.23,USSD / Mobile Money,0
CUST-05766,31,2,76,40658.12,USSD / Mobile Money,1
CUST-05767,42,40,2,7833.84,USSD / Mobile Money,0
CUST-05768,34,2,24,13604.71,Mobile App,1
CUST-05769,37,3,1,8129.61,USSD / Mobile Money,0
CUST-05770,18,4,5,11759.15,USSD / Mobile Money,2
CUST-05771,57,40,58,29219.91,USSD / Mobile Money,1
CUST-05772,33,21,27,19235.85,Mobile App,1
CUST-05773,43,23,7,4888.78,Mobile App,1
CUST-05774,24,1,7,20619.25,ATM,2
CUST-05775,38,27,13,27572.83,USSD / Mobile Money,3
CUST-05776,19,7,20,14274.79,Branch,3
CUST-05777,40,4,42,39463.17,USSD / Mobile Money,0
CUST-05778,30,12,7,23165.09,Branch,0
CUST-05779,35,25,2,6741.22,Mobile App,3
CUST-05780,43,22,14,87937.33,Mobile App,1
CUST-05781,20,33,7,6230.9,USSD / Mobile Money,0
CUST-05782,26,39,3,75147.73,USSD / Mobile Money,2
CUST-05783,40,4,16,13780.24,USSD / Mobile Money,1
CUST-05784,60,8,9,6787.03,USSD / Mobile Money,3
CUST-05785,33,0,16,12782.3,Branch,0
CUST-05786,42,31,4,3557.62,Mobile App,4
CUST-05787,33,2,19,35787.18,USSD / Mobile Money,2
CUST-05788,58,29,3,2232.05,Mobile App,0
CUST-05789,18,5,5,67647.74,Mobile App,3
CUST-05790,36,6,9,6490.62,Mobile App,3
CUST-05791,18,0,69,62923.74,USSD / Mobile Money,4
CUST-05792,18,5,26,21402.96,USSD / Mobile Money,0
CUST-05793,38,32,35,29663.84,ATM,1
CUST-05794,36,0,50,28344.04,Mobile App,2
CUST-05795,31,7,150,88755.75,Mobile App,1
CUST-05796,33,0,12,15921.52,Mobile App,1
CUST-05797,72,6,50,25909.72,Mobile App,1
CUST-05798,31,2,33,18412.66,Mobile App,3
CUST-05799,41,4,32,19599.79,Mobile App,1
CUST-05800,27,31,71,38111.04,Mobile App,1
CUST-05801,38,8,8,57062.01,Mobile App,0
CUST-05802,32,4,7,11688.79,USSD / Mobile Money,0
CUST-05803,30,13,16,10519.95,Branch,1
CUST-05804,56,2,10,8880.99,USSD / Mobile Money,0
CUST-05805,49,4,16,11802.09,USSD / Mobile Money,2
CUST-05806,36,11,58,34260.21,USSD / Mobile Money,2
CUST-05807,18,4,7,5114.86,Mobile App,1
CUST-05808,30,17,8,6390.13,USSD / Mobile Money,1
CUST-05809,67,10,14,32588.81,USSD / Mobile Money,1
CUST-05810,32,22,9,15200.17,Mobile App,3
CUST-05811,48,44,1,6947.8,Branch,1
CUST-05812,52,1,6,11135.03,USSD / Mobile Money,1
CUST-05813,37,6,24,19567.81,Mobile App,1
CUST-05814,24,5,51,31421.25,USSD / Mobile Money,1
CUST-05815,18,2,3,19100.05,USSD / Mobile Money,2
CUST-05816,43,24,3,17252.27,USSD / Mobile Money,7
CUST-05817,25,21,12,6766.9,Mobile App,3
CUST-05818,37,9,1,7151.89,USSD / Mobile Money,1
CUST-05819,20,11,7,4346.64,Mobile App,3
CUST-05820,31,0,2,22022.86,ATM,1
CUST-05821,35,12,47,49129.51,USSD / Mobile Money,1
CUST-05822,38,23,5,5741.63,USSD / Mobile Money,2
CUST-05823,21,12,63,38301.25,Mobile App,2
CUST-05824,49,4,37,18841.33,Mobile App,3
CUST-05825,27,16,6,37863.12,Mobile App,1
CUST-05826,18,6,4,25494.24,USSD / Mobile Money,2
CUST-05827,33,11,10,50484.55,Mobile App,1
CUST-05828,35,10,10,80343.75,USSD / Mobile Money,0
CUST-05829,36,7,17,9791.86,Mobile App,1
CUST-05830,51,19,5,33201.48,USSD / Mobile Money,3
CUST-05831,32,32,25,87029.97,Mobile App,0
CUST-05832,33,0,15,8361.03,Mobile App,4
CUST-05833,21,40,8,10267.82,USSD / Mobile Money,1
CUST-05834,44,10,5,7198.02,USSD / Mobile Money,3
CUST-05835,37,18,10,34237.07,USSD / Mobile Money,3
CUST-05836,29,29,5,2723.43,USSD / Mobile Money,4
CUST-05837,18,9,12,129492.6,Branch,1
CUST-05838,52,27,13,13344.46,Mobile App,3
CUST-05839,20,2,15,39520.82,Mobile App,2
CUST-05840,27,2,71,42903.03,USSD / Mobile Money,4
CUST-05841,39,16,10,21952.79,Branch,1
CUST-05842,20,30,33,16749.1,USSD / Mobile Money,2
CUST-05843,18,33,15,12049.06,USSD / Mobile Money,2
CUST-05844,18,15,9,33401.3,Mobile App,0
CUST-05845,43,11,10,17495.18,USSD / Mobile Money,2
CUST-05846,28,6,11,6195.57,Mobile App,2
CUST-05847,70,58,16,16885.16,USSD / Mobile Money,1
CUST-05848,23,5,4,4372.94,Mobile App,1
CUST-05849,23,20,2,3083.64,Mobile App,0
CUST-05850,28,11,23,12327.95,Mobile App,0
CUST-05851,37,14,29,34997.41,Mobile App,1
CUST-05852,29,7,25,55524.36,Mobile App,1
CUST-05853,42,50,14,201894.7,Mobile App,2
CUST-05854,23,12,26,13887.96,USSD / Mobile Money,0
CUST-05855,18,41,24,37618.2,USSD / Mobile Money,2
CUST-05856,18,0,26,41275.67,Mobile App,1
CUST-05857,18,12,5,5892.23,USSD / Mobile Money,2
CUST-05858,28,18,4,4045.98,Branch,0
CUST-05859,31,20,8,5589.84,USSD / Mobile Money,1
CUST-05860,27,35,11,9173.76,USSD / Mobile Money,1
CUST-05861,49,0,9,15481.12,USSD / Mobile Money,1
CUST-05862,49,0,1,62828.12,Mobile App,6
CUST-05863,30,9,68,76531.81,Mobile App,1
CUST-05864,18,0,9,5218.29,Mobile App,4
CUST-05865,28,55,14,9481.79,Mobile App,2
CUST-05866,27,3,42,77923.33,USSD / Mobile Money,3
CUST-05867,27,9,1,3206.36,Mobile App,2
CUST-05868,26,0,7,10940.02,Branch,2
CUST-05869,27,11,8,4627.7,USSD / Mobile Money,4
CUST-05870,30,7,8,49686.13,USSD / Mobile Money,1
CUST-05871,27,0,10,5459.84,USSD / Mobile Money,2
CUST-05872,37,6,51,26189.37,Mobile App,0
CUST-05873,39,7,23,50691.91,USSD / Mobile Money,1
CUST-05874,24,68,31,159863.91,Branch,4
CUST-05875,50,3,12,11240.03,Mobile App,2
CUST-05876,23,11,3,9053.04,Mobile App,0
CUST-05877,18,65,1,32147.66,Mobile App,1
CUST-05878,39,23,2,13508.6,USSD / Mobile Money,2
CUST-05879,25,75,17,13129.35,Mobile App,1
CUST-05880,38,51,12,9912.06,USSD / Mobile Money,1
CUST-05881,18,10,9,5272.63,USSD / Mobile Money,1
CUST-05882,51,17,8,15492.07,Mobile App,1
CUST-05883,43,1,91,52559.47,USSD / Mobile Money,1
CUST-05884,18,8,5,6701.64,Mobile App,2
CUST-05885,18,24,30,16803.13,Mobile App,3
CUST-05886,55,10,12,8098.97,Mobile App,3
CUST-05887,26,18,11,25987.4,USSD / Mobile Money,1
CUST-05888,24,20,39,49909.05,Branch,1
CUST-05889,18,4,52,30960.82,Mobile App,3
CUST-05890,30,31,9,8735.6,Mobile App,1
CUST-05891,32,9,27,15751.9,USSD / Mobile Money,3
CUST-05892,43,3,17,41531.93,USSD / Mobile Money,3
CUST-05893,18,30,12,14488.72,Mobile App,3
CUST-05894,18,8,14,21070.72,USSD / Mobile Money,0
CUST-05895,40,20,6,16873.08,Branch,2
CUST-05896,47,11,8,9107.41,Mobile App,0
CUST-05897,18,7,6,4410.87,Mobile App,1
CUST-05898,47,24,30,16818.56,Mobile App,4
CUST-05899,35,13,11,49494.87,USSD / Mobile Money,1
CUST-05900,48,7,3,4228.41,Mobile App,2
CUST-05901,34,1,5,6878.48,USSD / Mobile Money,1
CUST-05902,18,33,1,1977.95,USSD / Mobile Money,1
CUST-05903,33,0,7,4807.54,USSD / Mobile Money,0
CUST-05904,47,29,12,8556.14,Mobile App,1
CUST-05905,24,6,10,106988.03,ATM,2
CUST-05906,30,15,88,65743.19,USSD / Mobile Money,1
CUST-05907,32,38,21,14176.87,USSD / Mobile Money,1
CUST-05908,18,2,20,51122.68,ATM,1
CUST-05909,55,12,2,7448.17,Branch,2
CUST-05910,24,21,8,65790.82,USSD / Mobile Money,1
CUST-05911,41,21,7,227095.86,Mobile App,1
CUST-05912,33,11,5,40382.43,Mobile App,0
CUST-05913,50,14,5,11837.8,Branch,1
CUST-05914,39,21,1,23631.83,USSD / Mobile Money,1
CUST-05915,32,27,3,9788.36,Mobile App,0
CUST-05916,24,21,29,15015.95,USSD / Mobile Money,2
CUST-05917,44,6,10,8035.29,USSD / Mobile Money,0
CUST-05918,18,85,7,5444.21,Mobile App,1
CUST-05919,42,8,12,8936.03,USSD / Mobile Money,3
CUST-05920,21,0,39,138932.56,Mobile App,1
CUST-05921,50,6,12,49617.97,USSD / Mobile Money,1
CUST-05922,36,2,20,25698.61,Mobile App,2
CUST-05923,42,1,5,29905.92,USSD / Mobile Money,2
CUST-05924,35,4,6,3474.3,Mobile App,2
CUST-05925,18,0,17,32655.7,Mobile App,3
CUST-05926,24,17,80,73171.17,Mobile App,2
CUST-05927,43,1,50,25281.57,USSD / Mobile Money,3
CUST-05928,36,3,21,36036.27,Mobile App,1
CUST-05929,49,1,14,7957.08,USSD / Mobile Money,0
CUST-05930,39,0,49,24921.99,Mobile App,1
CUST-05931,23,4,26,72247.41,USSD / Mobile Money,2
CUST-05932,25,12,1,2289.03,USSD / Mobile Money,4
CUST-05933,36,50,4,4768.55,Mobile App,1
CUST-05934,18,31,17,44253.62,Mobile App,0
CUST-05935,55,31,2,6126.32,Mobile App,1
CUST-05936,40,2,4,8184.19,USSD / Mobile Money,1
CUST-05937,49,4,6,8984.15,USSD / Mobile Money,0
CUST-05938,18,1,9,18148.68,Mobile App,1
CUST-05939,49,22,9,10270.41,USSD / Mobile Money,1
CUST-05940,61,1,9,14116.05,Mobile App,0
CUST-05941,19,12,27,17307.25,Mobile App,0
CUST-05942,44,4,9,18235.37,USSD / Mobile Money,1
CUST-05943,35,4,8,16974.8,Mobile App,1
CUST-05944,18,70,3,141140.81,USSD / Mobile Money,1
CUST-05945,40,21,33,21073.91,ATM,0
CUST-05946,45,27,6,9147.2,Mobile App,1
CUST-05947,27,12,4,13593.92,USSD / Mobile Money,3
CUST-05948,48,30,15,41928.96,Branch,0
CUST-05949,18,15,5,4075.96,Mobile App,1
CUST-05950,18,43,7,12965.08,Mobile App,2
CUST-05951,36,4,15,7688.34,Mobile App,3
CUST-05952,35,13,8,9392.16,USSD / Mobile Money,0
CUST-05953,26,17,122,101501.35,USSD / Mobile Money,3
CUST-05954,44,7,11,8226.53,USSD / Mobile Money,2
CUST-05955,41,31,22,21564.52,USSD / Mobile Money,0
CUST-05956,45,58,1,4165.21,USSD / Mobile Money,1
CUST-05957,33,10,5,4732.54,Mobile App,2
CUST-05958,42,7,4,36795.0,ATM,0
CUST-05959,29,9,4,3689.37,Mobile App,2
CUST-05960,59,28,18,21574.77,Mobile App,1
CUST-05961,25,15,34,29868.37,Branch,0
CUST-05962,60,0,17,10758.15,USSD / Mobile Money,1
CUST-05963,35,11,9,14734.58,USSD / Mobile Money,1
CUST-05964,18,0,6,4993.36,Mobile App,1
CUST-05965,51,22,37,36224.23,USSD / Mobile Money,0
CUST-05966,36,5,96,49127.3,USSD / Mobile Money,2
CUST-05967,45,9,13,11368.75,USSD / Mobile Money,1
CUST-05968,49,24,31,21046.06,ATM,2
CUST-05969,39,0,17,51520.54,Mobile App,2
CUST-05970,27,2,25,22497.24,USSD / Mobile Money,0
CUST-05971,46,7,3,35445.79,USSD / Mobile Money,3
CUST-05972,35,3,7,22120.84,Mobile App,2
CUST-05973,43,6,18,27443.26,Mobile App,1
CUST-05974,18,90,40,24925.1,Mobile App,2
CUST-05975,40,26,5,39972.36,USSD / Mobile Money,1
CUST-05976,27,32,1,5249.26,Mobile App,3
CUST-05977,54,41,7,4105.02,Mobile App,1
CUST-05978,42,6,33,22371.23,Mobile App,1
CUST-05979,37,5,2,16997.93,Mobile App,0
CUST-05980,40,3,3,2227.83,Mobile App,2
CUST-05981,23,26,14,9148.12,Mobile App,2
CUST-05982,54,17,10,6279.36,Branch,0
CUST-05983,58,4,22,37372.46,Mobile App,1
CUST-05984,39,7,3,101137.51,USSD / Mobile Money,1
CUST-05985,54,10,8,9916.21,USSD / Mobile Money,2
CUST-05986,28,11,40,37985.04,USSD / Mobile Money,0
CUST-05987,25,32,3,18796.84,Mobile App,0
CUST-05988,35,7,53,109840.96,Branch,2
CUST-05989,40,35,4,5044.74,USSD / Mobile Money,3
CUST-05990,30,8,28,19826.56,Mobile App,3
CUST-05991,41,20,8,8860.26,Mobile App,1
CUST-05992,38,39,3,10572.93,Mobile App,4
CUST-05993,23,35,7,350290.18,Mobile App,0
CUST-05994,41,0,21,18986.37,USSD / Mobile Money,3
CUST-05995,45,3,12,8248.31,Mobile App,0
CUST-05996,37,9,37,19934.04,USSD / Mobile Money,1
CUST-05997,48,8,51,78548.8,Branch,1
CUST-05998,20,15,3,3733.04,Mobile App,2
CUST-05999,40,43,3,23424.95,Mobile App,2
CUST-06000,20,1,3,4423.28,USSD / Mobile Money,1
CUST-06001,21,9,4,3211.92,USSD / Mobile Money,3
CUST-06002,27,3,36,38086.42,Mobile App,3
CUST-06003,23,33,21,13645.99,USSD / Mobile Money,1
CUST-06004,28,50,7,18838.76,Branch,1
CUST-06005,32,9,12,23135.79,USSD / Mobile Money,0
CUST-06006,45,1,49,42886.98,Mobile App,2
CUST-06007,31,23,82,46419.6,USSD / Mobile Money,1
CUST-06008,18,17,15,30180.83,USSD / Mobile Money,2
CUST-06009,48,6,1,2530.79,Mobile App,2
CUST-06010,24,32,16,8204.15,Mobile App,1
CUST-06011,34,55,31,38896.42,USSD / Mobile Money,3
CUST-06012,40,12,15,17887.78,Mobile App,3
CUST-06013,37,12,25,15745.04,Mobile App,1
CUST-06014,48,5,17,9391.83,Branch,2
CUST-06015,40,13,3,1881.89,Branch,1
CUST-06016,24,8,5,11257.06,USSD / Mobile Money,0
CUST-06017,61,5,8,100103.3,Mobile App,3
CUST-06018,37,1,35,24082.46,Mobile App,2
CUST-06019,33,4,5,7212.61,USSD / Mobile Money,1
CUST-06020,46,3,19,17312.25,USSD / Mobile Money,2
CUST-06021,37,11,16,220948.93,USSD / Mobile Money,2
CUST-06022,39,13,59,54530.65,Mobile App,2
CUST-06023,64,14,11,7497.47,USSD / Mobile Money,1
CUST-06024,31,7,2,9451.98,Branch,1
CUST-06025,31,8,23,24841.77,Mobile App,1
CUST-06026,36,26,103,53161.53,Mobile App,1
CUST-06027,47,9,24,37303.68,USSD / Mobile Money,3
CUST-06028,18,66,5,4876.27,USSD / Mobile Money,0
CUST-06029,18,8,4,2840.15,Mobile App,1
CUST-06030,27,15,4,11083.37,Branch,3
CUST-06031,18,0,90,52163.59,Mobile App,0
CUST-06032,29,15,8,12090.67,Branch,1
CUST-06033,41,28,6,5573.53,Mobile App,0
CUST-06034,24,42,10,8172.68,Mobile App,2
CUST-06035,18,88,8,48031.91,USSD / Mobile Money,1
CUST-06036,35,4,58,44703.34,Branch,2
CUST-06037,45,12,4,3929.24,ATM,4
CUST-06038,18,8,39,19934.4,Mobile App,3
CUST-06039,44,12,13,8555.71,USSD / Mobile Money,1
CUST-06040,44,2,40,30259.39,Mobile App,1
CUST-06041,46,29,59,32640.39,Mobile App,3
CUST-06042,49,36,13,9294.82,Mobile App,2
CUST-06043,61,8,8,7348.47,Mobile App,0
CUST-06044,30,4,13,13765.84,Branch,2
CUST-06045,36,2,11,31789.95,Mobile App,3
CUST-06046,30,17,2,9097.99,USSD / Mobile Money,1
CUST-06047,35,5,57,37391.98,USSD / Mobile Money,4
CUST-06048,53,36,15,13283.18,Mobile App,2
CUST-06049,18,16,3,5331.32,ATM,0
CUST-06050,24,15,1,31488.19,Mobile App,1
CUST-06051,51,12,1,25176.41,Branch,1
CUST-06052,47,0,26,187193.13,Branch,7
CUST-06053,30,40,6,23248.71,Branch,2
CUST-06054,45,14,7,7336.74,USSD / Mobile Money,3
CUST-06055,39,76,19,11586.04,Mobile App,1
CUST-06056,53,11,7,37340.65,Mobile App,3
CUST-06057,35,18,21,12886.35,USSD / Mobile Money,0
CUST-06058,47,0,13,33798.99,Mobile App,2
CUST-06059,66,14,11,8091.85,USSD / Mobile Money,1
CUST-06060,42,21,2,14680.65,USSD / Mobile Money,3
CUST-06061,35,22,5,4153.04,Mobile App,1
CUST-06062,43,22,22,37103.59,Mobile App,5
CUST-06063,30,3,6,4273.46,Mobile App,0
CUST-06064,63,55,40,32202.99,USSD / Mobile Money,1
CUST-06065,37,80,127,69522.39,Mobile App,1
CUST-06066,31,1,23,20939.98,USSD / Mobile Money,2
CUST-06067,24,41,54,31475.15,USSD / Mobile Money,2
CUST-06068,48,5,25,16820.43,Mobile App,1
CUST-06069,45,17,7,13720.71,USSD / Mobile Money,2
CUST-06070,29,6,14,8802.25,USSD / Mobile Money,2
CUST-06071,41,51,91,47286.42,USSD / Mobile Money,2
CUST-06072,18,1,7,8232.34,ATM,3
CUST-06073,37,10,4,6463.97,Mobile App,1
CUST-06074,40,8,3,3293.47,Mobile App,1
CUST-06075,55,5,9,36913.23,Branch,1
CUST-06076,25,15,4,6906.37,Mobile App,2
CUST-06077,19,2,64,37767.57,Mobile App,4
CUST-06078,24,18,15,8606.22,USSD / Mobile Money,3
CUST-06079,18,59,32,197217.6,USSD / Mobile Money,1
CUST-06080,51,24,9,313346.94,Mobile App,0
CUST-06081,53,29,3,4013.43,USSD / Mobile Money,2
CUST-06082,38,6,3,52476.99,Mobile App,0
CUST-06083,49,5,4,9060.56,USSD / Mobile Money,2
CUST-06084,36,10,17,98328.21,USSD / Mobile Money,2
CUST-06085,33,0,20,23417.96,USSD / Mobile Money,1
CUST-06086,31,43,22,20411.08,USSD / Mobile Money,1
CUST-06087,31,2,2,1190.78,Mobile App,1
CUST-06088,18,34,12,8169.15,Mobile App,2
CUST-06089,38,1,4,10356.38,Mobile App,1
CUST-06090,34,25,18,19916.16,Mobile App,1
CUST-06091,43,2,19,10809.96,USSD / Mobile Money,4
CUST-06092,36,0,3,4215.8,USSD / Mobile Money,1
CUST-06093,33,19,32,34586.12,Mobile App,0
CUST-06094,24,4,126,64017.58,Branch,0
CUST-06095,35,18,28,23903.02,USSD / Mobile Money,3
CUST-06096,43,12,10,56892.54,Mobile App,2
CUST-06097,21,1,8,18446.46,Mobile App,2
CUST-06098,36,40,9,17902.95,USSD / Mobile Money,0
CUST-06099,37,9,5,2891.42,Mobile App,2
CUST-06100,26,19,15,9861.69,Branch,4
CUST-06101,27,10,3,178040.0,USSD / Mobile Money,0
CUST-06102,37,13,1,3798.61,Branch,3
CUST-06103,21,5,15,61498.65,Mobile App,2
CUST-06104,39,3,12,9241.33,USSD / Mobile Money,1
CUST-06105,24,11,6,8341.54,Branch,0
CUST-06106,47,8,3,19060.02,Mobile App,1
CUST-06107,63,7,16,17424.23,Mobile App,2
CUST-06108,24,16,4,16360.96,USSD / Mobile Money,0
CUST-06109,41,17,10,7374.2,ATM,1
CUST-06110,26,0,71,36973.79,USSD / Mobile Money,1
CUST-06111,47,6,23,13645.64,USSD / Mobile Money,0
CUST-06112,19,7,3,5146.5,USSD / Mobile Money,1
CUST-06113,40,1,3,7244.96,Mobile App,2
CUST-06114,24,4,14,45403.85,Mobile App,0
CUST-06115,32,0,3,10737.37,Mobile App,1
CUST-06116,22,83,1,17262.44,Mobile App,1
CUST-06117,44,20,20,20020.63,USSD / Mobile Money,2
CUST-06118,24,1,16,9520.58,USSD / Mobile Money,0
CUST-06119,41,0,19,17815.73,ATM,2
CUST-06120,30,19,15,17359.33,Mobile App,1
CUST-06121,33,8,11,30833.55,Mobile App,0
CUST-06122,36,23,6,4631.28,USSD / Mobile Money,3
CUST-06123,25,38,20,10379.7,Mobile App,3
CUST-06124,37,13,56,38555.43,Mobile App,4
CUST-06125,53,3,7,17277.26,Mobile App,1
CUST-06126,25,22,4,8191.44,Mobile App,0
CUST-06127,49,46,3,9950.93,ATM,0
CUST-06128,52,13,5,32777.45,USSD / Mobile Money,2
CUST-06129,25,17,14,11071.6,Branch,2
CUST-06130,18,6,1,5834.97,Branch,0
CUST-06131,38,7,18,18123.01,Mobile App,0
CUST-06132,28,19,23,12800.21,USSD / Mobile Money,3
CUST-06133,57,39,2,7452.06,Mobile App,3
CUST-06134,35,14,4,9364.2,Mobile App,2
CUST-06135,25,23,13,100925.21,Branch,2
CUST-06136,21,2,10,10181.38,Mobile App,2
CUST-06137,48,3,20,20938.2,Mobile App,1
CUST-06138,28,11,10,37142.24,Mobile App,0
CUST-06139,35,2,43,23807.16,Mobile App,2
CUST-06140,46,15,8,67806.52,Mobile App,4
CUST-06141,29,5,4,116211.28,Mobile App,0
CUST-06142,34,23,4,9759.36,Mobile App,2
CUST-06143,34,24,25,16107.83,Branch,2
CUST-06144,43,9,12,99030.17,Mobile App,1
CUST-06145,42,2,22,37727.45,Mobile App,2
CUST-06146,32,15,22,20163.23,Mobile App,2
CUST-06147,35,73,1,69389.96,USSD / Mobile Money,0
CUST-06148,30,14,3,60275.96,USSD / Mobile Money,2
CUST-06149,18,0,4,6893.26,ATM,3
CUST-06150,38,0,5,14267.48,USSD / Mobile Money,3
CUST-06151,57,5,8,23248.51,Mobile App,1
CUST-06152,24,3,33,24959.92,Mobile App,3
CUST-06153,25,25,40,21005.96,USSD / Mobile Money,0
CUST-06154,24,27,9,6483.49,USSD / Mobile Money,3
CUST-06155,43,4,9,5556.38,Mobile App,2
CUST-06156,40,5,6,19973.12,USSD / Mobile Money,2
CUST-06157,33,4,13,7871.24,Branch,0
CUST-06158,23,35,14,17814.33,USSD / Mobile Money,2
CUST-06159,36,10,27,139982.06,USSD / Mobile Money,1
CUST-06160,18,16,27,82485.75,USSD / Mobile Money,0
CUST-06161,36,8,1,1014.85,Mobile App,2
CUST-06162,45,14,10,6190.28,Mobile App,1
CUST-06163,19,7,48,26528.11,Mobile App,0
CUST-06164,18,6,7,4903.14,Mobile App,2
CUST-06165,53,15,38,19678.09,Branch,0
CUST-06166,27,13,8,11972.39,Mobile App,0
CUST-06167,48,5,14,30333.63,USSD / Mobile Money,1
CUST-06168,33,2,3,35395.96,USSD / Mobile Money,2
CUST-06169,33,6,4,5977.01,USSD / Mobile Money,2
CUST-06170,40,8,25,17889.16,USSD / Mobile Money,1
CUST-06171,24,14,29,28315.08,USSD / Mobile Money,1
CUST-06172,36,36,12,12886.18,Mobile App,2
CUST-06173,30,0,3,28834.64,Branch,5
CUST-06174,19,4,12,21452.83,Mobile App,1
CUST-06175,39,3,42,25607.97,Mobile App,2
CUST-06176,31,10,69,35000.22,USSD / Mobile Money,0
CUST-06177,33,8,8,80768.33,Mobile App,2
CUST-06178,20,19,2,3895.39,Mobile App,0
CUST-06179,54,4,28,27854.12,ATM,0
CUST-06180,45,13,9,4957.2,USSD / Mobile Money,2
CUST-06181,46,32,31,23466.7,Branch,1
CUST-06182,31,36,16,17418.14,Mobile App,1
CUST-06183,18,47,5,12626.42,Mobile App,2
CUST-06184,58,22,12,750665.14,USSD / Mobile Money,1
CUST-06185,34,35,45,25644.22,USSD / Mobile Money,3
CUST-06186,26,4,10,32750.14,USSD / Mobile Money,2
CUST-06187,40,3,4,19762.57,Branch,2
CUST-06188,49,0,2,3927.9,ATM,0
CUST-06189,34,18,5,29632.95,USSD / Mobile Money,1
CUST-06190,50,41,8,10332.93,Mobile App,1
CUST-06191,47,3,27,43617.59,USSD / Mobile Money,3
CUST-06192,22,15,3,154998.17,ATM,2
CUST-06193,26,20,57,38659.84,Mobile App,1
CUST-06194,46,39,3,6815.13,USSD / Mobile Money,0
CUST-06195,18,15,125,101735.38,USSD / Mobile Money,3
CUST-06196,33,52,68,99839.8,Mobile App,2
CUST-06197,18,6,14,9154.07,USSD / Mobile Money,2
CUST-06198,29,6,2,5107.48,Mobile App,1
CUST-06199,31,11,11,27817.69,Branch,3
CUST-06200,30,7,8,10647.21,USSD / Mobile Money,2
CUST-06201,28,0,3,3436.24,USSD / Mobile Money,1
CUST-06202,21,19,16,26233.98,Mobile App,4
CUST-06203,62,20,5,24686.4,Mobile App,2
CUST-06204,57,20,5,7407.02,Branch,0
CUST-06205,21,6,9,13384.14,Mobile App,0
CUST-06206,53,11,6,6412.3,Mobile App,0
CUST-06207,30,6,97,50067.35,Mobile App,0
CUST-06208,36,0,7,7344.52,USSD / Mobile Money,1
CUST-06209,34,12,18,18053.43,Mobile App,1
CUST-06210,27,1,14,7886.58,USSD / Mobile Money,3
CUST-06211,46,1,17,12789.74,USSD / Mobile Money,0
CUST-06212,36,21,18,18244.14,USSD / Mobile Money,0
CUST-06213,29,0,29,63129.71,Branch,1
CUST-06214,19,47,15,12570.08,Mobile App,2
CUST-06215,24,10,15,8750.31,USSD / Mobile Money,0
CUST-06216,18,61,12,11916.56,Mobile App,1
CUST-06217,35,0,10,8463.88,Branch,1
CUST-06218,20,13,4,20550.79,Branch,3
CUST-06219,31,6,11,10381.18,Mobile App,3
CUST-06220,51,27,15,7638.95,Mobile App,1
CUST-06221,49,6,18,2067394.26,Mobile App,0
CUST-06222,34,4,14,17032.1,Branch,2
CUST-06223,33,29,9,13763.04,USSD / Mobile Money,2
CUST-06224,57,7,11,6302.62,Branch,1
CUST-06225,41,0,7,4400.68,Mobile App,2
CUST-06226,31,7,16,15059.13,USSD / Mobile Money,1
CUST-06227,18,15,9,17916.72,USSD / Mobile Money,2
CUST-06228,39,4,14,30229.34,Branch,0
CUST-06229,44,8,33,28069.83,Mobile App,0
CUST-06230,27,0,5,3867.97,Mobile App,4
CUST-06231,38,13,22,11189.29,Branch,0
CUST-06232,30,21,12,12972.06,Mobile App,2
CUST-06233,32,7,91,49137.45,USSD / Mobile Money,1
CUST-06234,18,8,9,5719.43,USSD / Mobile Money,1
CUST-06235,32,1,24,40059.63,Mobile App,2
CUST-06236,46,3,12,6762.52,Mobile App,3
CUST-06237,27,2,3,21944.17,USSD / Mobile Money,0
CUST-06238,35,9,7,4477.3,Mobile App,1
CUST-06239,25,11,29,24408.35,Mobile App,4
CUST-06240,39,44,7,36391.23,USSD / Mobile Money,1
CUST-06241,32,1,1,5380.97,ATM,1
CUST-06242,23,13,11,107719.71,USSD / Mobile Money,2
